{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2508, 2478, 2520], 'ticks': 90566, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 40, 6, 322), 'rec_time': 223.2425835132599}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2511, 2474, 2541], 'ticks': 93377, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3096776008606}
{'hallIndex': [10, 11, 8, 9], 'data': [2509, 2509, 2472, 2527], 'ticks': 93402, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31067776679993}
{'hallIndex': [10, 11, 8, 9], 'data': [2506, 2504, 2475, 2523], 'ticks': 93413, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31067776679993}
{'hallIndex': [10, 11, 8, 9], 'data': [2506, 2509, 2479, 2536], 'ticks': 93432, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31167697906494}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2511, 2478, 2520], 'ticks': 93442, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31217908859253}
{'hallIndex': [10, 11, 8, 9], 'data': [2508, 2507, 2472, 2536], 'ticks': 93466, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31217908859253}
{'hallIndex': [10, 11, 8, 9], 'data': [2521, 2504, 2472, 2539], 'ticks': 93479, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31217908859253}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2509, 2458, 2505], 'ticks': 93493, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3131821155548}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2510, 2488, 2525], 'ticks': 93506, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3131821155548}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2509, 2478, 2527], 'ticks': 93519, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31418228149414}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2508, 2473, 2526], 'ticks': 93535, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31418228149414}
{'hallIndex': [10, 11, 8, 9], 'data': [2510, 2510, 2474, 2507], 'ticks': 93546, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31518244743347}
{'hallIndex': [10, 11, 8, 9], 'data': [2521, 2510, 2471, 2519], 'ticks': 93561, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31518244743347}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2509, 2489, 2524], 'ticks': 93579, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31647539138794}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2509, 2478, 2509], 'ticks': 93590, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31647539138794}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2508, 2475, 2525], 'ticks': 93606, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31747937202454}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2511, 2458, 2538], 'ticks': 93617, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31747937202454}
{'hallIndex': [10, 11, 8, 9], 'data': [2509, 2504, 2462, 2509], 'ticks': 93636, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31848073005676}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2510, 2464, 2518], 'ticks': 93639, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31848073005676}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2509, 2459, 2520], 'ticks': 93665, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31948041915894}
{'hallIndex': [10, 11, 8, 9], 'data': [2507, 2509, 2468, 2521], 'ticks': 93670, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31948041915894}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2510, 2475, 2527], 'ticks': 93675, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.31948041915894}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2509, 2463, 2524], 'ticks': 93679, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.32104778289795}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2510, 2476, 2537], 'ticks': 93684, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3215527534485}
{'hallIndex': [10, 11, 8, 9], 'data': [2505, 2521, 2472, 2523], 'ticks': 93688, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.32255840301514}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2510, 2461, 2552], 'ticks': 93694, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.32306170463562}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2509, 2479, 2521], 'ticks': 93697, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3240671157837}
{'hallIndex': [10, 11, 8, 9], 'data': [2507, 2510, 2478, 2537], 'ticks': 93702, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3426067829132}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2510, 2475, 2526], 'ticks': 93705, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.34360647201538}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2509, 2493, 2537], 'ticks': 93709, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.34360647201538}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2509, 2475, 2536], 'ticks': 93713, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.34360647201538}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2511, 2477, 2535], 'ticks': 93717, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.37313508987427}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2505, 2475, 2522], 'ticks': 93721, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.37413430213928}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2509, 2474, 2524], 'ticks': 93726, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.37413430213928}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2508, 2473, 2525], 'ticks': 93730, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.37413430213928}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2510, 2472, 2511], 'ticks': 93734, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.37513828277588}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2509, 2479, 2528], 'ticks': 93738, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.37513828277588}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2510, 2477, 2510], 'ticks': 93741, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.3761384487152}
{'hallIndex': [10, 11, 8, 9], 'data': [2503, 2510, 2488, 2510], 'ticks': 93746, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.40630054473877}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2509, 2478, 2526], 'ticks': 93751, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.40630054473877}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2509, 2489, 2527], 'ticks': 93754, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.40729999542236}
{'hallIndex': [10, 11, 8, 9], 'data': [2509, 2509, 2463, 2540], 'ticks': 93757, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.43644666671753}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2510, 2477, 2528], 'ticks': 93761, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.43744778633118}
{'hallIndex': [10, 11, 8, 9], 'data': [2506, 2520, 2475, 2536], 'ticks': 93766, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.43744778633118}
{'hallIndex': [10, 11, 8, 9], 'data': [2508, 2518, 2475, 2525], 'ticks': 93770, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.46754384040833}
{'hallIndex': [10, 11, 8, 9], 'data': [2521, 2510, 2463, 2540], 'ticks': 93774, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.46854400634766}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2512, 2472, 2526], 'ticks': 93778, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.50021052360535}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2509, 2471, 2543], 'ticks': 93782, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.50021052360535}
{'hallIndex': [10, 11, 8, 9], 'data': [2521, 2505, 2472, 2520], 'ticks': 93786, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5352919101715}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2507, 2474, 2535], 'ticks': 93790, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5352919101715}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2510, 2472, 2511], 'ticks': 93794, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5362994670868}
{'hallIndex': [10, 11, 8, 9], 'data': [2522, 2510, 2473, 2526], 'ticks': 93799, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5362994670868}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2509, 2473, 2539], 'ticks': 93802, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.53729701042175}
{'hallIndex': [10, 11, 8, 9], 'data': [2512, 2509, 2489, 2536], 'ticks': 93806, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.53729701042175}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2509, 2473, 2524], 'ticks': 93810, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.53829789161682}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2511, 2490, 2542], 'ticks': 93814, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.53829789161682}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2504, 2474, 2521], 'ticks': 93819, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.53929781913757}
{'hallIndex': [10, 11, 8, 9], 'data': [2519, 2518, 2476, 2524], 'ticks': 93823, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.53929781913757}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2508, 2447, 2541], 'ticks': 93827, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5402979850769}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2508, 2475, 2536], 'ticks': 93831, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5402979850769}
{'hallIndex': [10, 11, 8, 9], 'data': [2510, 2510, 2458, 2527], 'ticks': 93834, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5402979850769}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2509, 2472, 2521], 'ticks': 93838, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.54185223579407}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2508, 2471, 2511], 'ticks': 93842, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5423550605774}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2509, 2471, 2537], 'ticks': 93846, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.5423550605774}
{'hallIndex': [10, 11, 8, 9], 'data': [2520, 2511, 2477, 2536], 'ticks': 93850, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.54336047172546}
{'hallIndex': [10, 11, 8, 9], 'data': [2511, 2510, 2474, 2524], 'ticks': 93853, 'id': 'OM-SB-V1-C.2', 'time': (2024, 11, 17, 14, 47, 43, 6, 322), 'rec_time': 226.56689643859863}
